Date, Real Date, Net Capture
Thu Mar 05 00:00:00 CST 2015, , -100.0
Fri Mar 20 00:00:00 CDT 2015, , -200.0
Tue Mar 10 00:00:00 CDT 2015, , 0.0
Wed Mar 11 00:00:00 CDT 2015, , -100.0
