Date, Real Date, Net Count, Capture, Aggressive Capture
Fold 1
03/17/15, ,-60.0, 0.2510331860016309, 0.25081499968653426
04/10/14, ,-27.0, 0.5579265946047679, 0.5614515190766194
11/05/13, ,-14.0, 0.033886878016913036, 0.033843267610228066
05/22/14, ,-26.0, 0.6364320193628539, 0.6401476164138538
11/27/13, ,-16.0, 0.0014598569506234626, 0.0010974644125060235
08/16/13, ,-3.0, 0.002016076232151144, 0.0020174791122165815
03/13/15, ,-61.0, 0.24547763044607523, 0.24524629447658855
02/24/15, ,-63.0, 0.11758250341720347, 0.1169838613436807
07/24/14, ,-40.0, 0.5341308501262679, 0.5368012893210666
08/20/14, ,-46.0, 0.4528363957087308, 0.45540968983337365
11/15/13, ,-16.0, 0.04885327868001884, 0.048873177321129856
12/18/13, ,-17.0, 4.1037619489749794E-4, 1.070976929871438E-5
06/25/14, ,-30.0, 0.6268845848586723, 0.6305453408140246
01/29/15, ,-60.0, 0.12756568961004927, 0.12703047898805123
04/30/14, ,-26.0, 0.6169626674470851, 0.6206939605165799
04/22/14, ,-29.0, 0.548078590984099, 0.5515709358854435
01/07/14, ,-18.0, -0.0072003192424060095, -0.00767028023238207
11/21/13, ,-16.0, 0.007219766733943682, 0.006871168478296312
12/19/14, ,-59.0, 0.16098341917187461, 0.16046887300035712
09/17/14, ,-55.0, 0.24982897525498304, 0.2501130316122473
09/12/13, ,-6.0, -0.006045581041014972, -0.006073019892100417
09/10/14, ,-51.0, 0.4424440455725875, 0.44497189925777075
11/06/14, ,-57.0, 0.23088405429169595, 0.2309717013701719
01/16/14, ,-19.0, 0.266521772981644, 0.2666335567693331
08/05/14, ,-40.0, 0.4636994059990093, 0.4663009605308176
08/06/14, ,-41.0, 0.4636994059990093, 0.4663009605308176
06/27/14, ,-31.0, 0.6268845848586723, 0.6305453408140246
03/13/14, ,-22.0, 0.5952563304767483, 0.5988568891952532
02/20/14, ,-22.0, 0.1893256724711881, 0.18918657938284594
08/09/13, ,0.0, 0.00799217184968111, 0.008009752677343454
11/01/13, ,-13.0, 0.033886878016913036, 0.033843267610228066
07/03/14, ,-31.0, 0.6362562568501525, 0.6399642619336166
01/14/15, ,-60.0, 0.1549134204633637, 0.1543926216060783
05/05/14, ,-26.0, 0.6206218415192231, 0.6243545537241554
07/23/14, ,-39.0, 0.538343150042022, 0.5410172550079579
11/04/14, ,-56.0, 0.24477294318058485, 0.2448637878387125
03/31/14, ,-24.0, 0.6172331903588932, 0.6207649040623047
03/17/14, ,-22.0, 0.5905449345917786, 0.5940954133560612
04/23/14, ,-28.0, 0.5555043335583564, 0.5590225032299001
08/27/14, ,-47.0, 0.4465194165773045, 0.4490633542467914
09/22/14, ,-54.0, 0.26537655363238016, 0.2655946873070231
