Date, Real Date, Net Count, Capture, Aggressive Capture
Fold 1
04/10/14, ,-9.0, -0.14814819420818898, -0.14810062367118848
08/22/13, ,-1.0, 0.05948764862158916, 0.05999225893099684
11/05/13, ,-3.0, -0.012292742663022597, -0.011746841065364458
05/22/14, ,-12.0, -0.1078940997423856, -0.10777283850578345
08/16/13, ,-1.0, 0.05711073860461123, 0.05759849220652362
07/24/14, ,-16.0, -0.1970959250952919, -0.19754593480907445
08/20/14, ,-24.0, -0.18096157132593368, -0.18137824562740595
11/15/13, ,-1.0, 0.01192130694731974, 0.012505955961183899
02/13/15, ,-43.0, 0.6512325212401591, 0.6665518260538187
09/24/14, ,-29.0, 0.6874114287933991, 0.7027357036705957
12/18/13, ,-4.0, 0.021009988891668288, 0.021612368532983078
11/21/13, ,0.0, 0.016151289737245472, 0.016745847727544713
09/17/14, ,-29.0, -0.3081489236736547, -0.30849169152462946
01/21/15, ,-42.0, 0.6557097123524824, 0.671033362836162
03/26/14, ,-7.0, -0.10221712405765479, -0.10212849254679601
04/02/14, ,-9.0, -0.12436362088381335, -0.12431826869165137
09/10/14, ,-29.0, -0.21097021702095584, -0.21140707634287084
11/06/14, ,-35.0, 0.6722231213306583, 0.6875730277832501
08/06/14, ,-22.0, -0.20108715321221854, -0.20141453626404282
03/02/15, ,-48.0, 0.6028559196913829, 0.6179796479420596
06/27/14, ,-17.0, -0.21522848498394156, -0.21590901265313162
12/02/13, ,-2.0, 0.010150833531920691, 0.010741220593387677
03/13/14, ,-6.0, -0.07149174348166241, -0.07131256365305305
10/23/14, ,-35.0, 0.6504420750345803, 0.6657080607813133
08/09/13, ,-1.0, 0.06087669546225258, 0.06137173360257888
12/12/14, ,-38.0, 0.7006011679281162, 0.7159697140269146
02/19/14, ,-6.0, -0.0776693981567883, -0.07751883555216779
07/03/14, ,-17.0, -0.22302388634059564, -0.2237415997469171
10/23/13, ,-5.0, -0.04800307354708286, -0.047585740493777666
01/01/14, ,-4.0, 0.04074110495079086, 0.041299376626832474
02/27/15, ,-47.0, 0.6287722159255522, 0.6439528951437529
01/22/14, ,-4.0, 0.048555294403100406, 0.04905153294315211
01/17/14, ,-3.0, 0.05740974930072078, 0.057908989494712425
11/08/13, ,-2.0, 0.00819142865913761, 0.00876815977383397
12/17/14, ,-37.0, 0.7063154536424019, 0.7216937942382949
07/23/14, ,-16.0, -0.200407426006406, -0.2008178702147743
02/06/14, ,-7.0, -0.08383907179408268, -0.08376900227457544
04/23/14, ,-10.0, -0.15924354489783732, -0.15920654590873368
12/10/13, ,-4.0, 0.010150833531920691, 0.010741220593387677
08/06/13, ,-1.0, 0.008450969220304937, 0.008490921278907018
09/26/14, ,-31.0, 0.6710698562052435, 0.6863459732362338
10/28/14, ,-38.0, 0.6243968060101099, 0.6395580733405966
11/25/14, ,-39.0, 0.6532477281751579, 0.6685388449838479
08/29/14, ,-28.0, -0.2144510885610496, -0.21489598290715922
01/30/14, ,-6.0, 0.048555294403100406, 0.04905153294315211
09/04/14, ,-28.0, -0.21012728361269506, -0.21056198307579824
10/02/14, ,-30.0, 0.6747757086564748, 0.690085036904474
08/22/14, ,-26.0, -0.18705409966023234, -0.1874745797887652
08/01/14, ,-21.0, -0.20911928172627478, -0.20957122414973903
05/15/14, ,-13.0, -0.10980980855464617, -0.10968974717072838
09/26/13, ,-2.0, -0.01579063577679095, -0.015342115552746123
02/11/14, ,-7.0, -0.08383907179408268, -0.08376900227457544
01/09/15, ,-40.0, 0.6634490707347069, 0.6787897941195151
05/23/14, ,-12.0, -0.10446062334753574, -0.10433406750433222
11/18/14, ,-37.0, 0.667244882709326, 0.682548291650912
03/14/14, ,-7.0, -0.08391410373010967, -0.08377177142231797
10/04/13, ,-3.0, -0.02322903652063103, -0.022788276816144253
07/25/14, ,-18.0, -0.1970959250952919, -0.19754593480907445
02/06/15, ,-42.0, 0.6556465578766633, 0.6709693588942705
09/11/14, ,-29.0, -0.1999465949737117, -0.20035462377840388
04/08/14, ,-9.0, -0.13925614245593093, -0.1392153520546325
07/30/14, ,-19.0, -0.1970959250952919, -0.19754593480907445
11/21/14, ,-38.0, 0.65620193792405, 0.6714936041080883
07/01/14, ,-18.0, -0.22672465292796018, -0.22745040546784895
10/15/14, ,-36.0, 0.603806492347126, 0.6189522621622573
10/10/14, ,-34.0, 0.6103833845626583, 0.6256623374965689
09/24/13, ,-1.0, 0.054101837341488684, 0.054614146968174494
06/05/14, ,-13.0, -0.1949972580132963, -0.19566089739092063
09/19/14, ,-30.0, 0.6862051561757874, 0.7015276244448944
06/12/14, ,-15.0, -0.15992599831547044, -0.16044118528058568
08/14/14, ,-25.0, -0.24739933057121585, -0.24786171969008186
12/31/13, ,-3.0, 0.04074110495079086, 0.041299376626832474
