Date, Real Date, Net Capture
Tue Mar 17 00:00:00 CDT 2015, , 8.461412695333781
Fri Mar 13 00:00:00 CDT 2015, , 11.396572456530636
Thu Mar 05 00:00:00 CST 2015, , 0.7626088574271522
Tue Mar 10 00:00:00 CDT 2015, , -0.5729609031191857
Thu Mar 12 00:00:00 CDT 2015, , -1.1237832133394563
Fri Mar 06 00:00:00 CST 2015, , -1.7944708964690743
Mon Mar 16 00:00:00 CDT 2015, , 12.371417691412619
Wed Mar 04 00:00:00 CST 2015, , 1.346143030210722
Wed Mar 11 00:00:00 CDT 2015, , -1.9233159612152546
Tue Mar 03 00:00:00 CST 2015, , 0.5483979733955575
