Date, Real Date, Net Capture
Tue Mar 17 00:00:00 CDT 2015, , 2.8010155381204456
Fri Mar 13 00:00:00 CDT 2015, , 3.071773660864122
Thu Mar 19 00:00:00 CDT 2015, , 7.043398492170408
Thu Mar 05 00:00:00 CST 2015, , 1.625699849788333
Mon Mar 23 00:00:00 CDT 2015, , 10.593120689271581
Tue Mar 10 00:00:00 CDT 2015, , 2.326275470584677
Fri Mar 06 00:00:00 CST 2015, , 2.615692317236937
Wed Mar 04 00:00:00 CST 2015, , -0.040966816878334956
Wed Mar 18 00:00:00 CDT 2015, , 3.477871433316957
Fri Mar 20 00:00:00 CDT 2015, , 5.451977141169804
Wed Mar 11 00:00:00 CDT 2015, , 2.286355310904046
